Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
electroneum,21,"$85,649,773",$0.008478,,,,,,,,
abbccoin,22,"$79,400,700",$0.142957,,,,,,,,
energi,23,"$77,630,058",$2.68,,,,,,,,
komodo,24,"$65,181,047",$0.543842,KMD,Equihash,60.0,250917906.922466,63290810.0,3.0,5.5542280945758e-05,BTC
bytom,25,"$64,749,778",$0.064588,BTM,Tensority,154.0,67347951770.0,437324362.0,412.5,6.51181197771587e-06,BTC
verge,26,"$57,090,828",$0.003509,XVG,Scrypt,30.0,15480.1916,0.0,,,
horizen,27,"$50,174,541",$5.52,ZEN,Equihash,150.0,9315576.23117656,530556389.0,7.5,0.00056985869262865,BTC
hypercash,28,"$46,799,707",$1.05,,,,,,,,
bytecoin,29,"$44,984,391",$0.000244,BCN,CryptoNight,123.0,29159992625.3717,225110990.0,297.398207219535,2.46147214484679e-08,BTC
zcoin,30,"$44,439,283",$4.38,XZC,MTP,267.0,4934.63061911764,84259466279.0,14.0,0.000434136869688385,BTC
aion,31,"$35,100,600",$0.083563,AION,"Equihash (210,9)",11.0,12422676.0447059,1315184.0,4.5,8.66439499304591e-06,BTC
aeternity,32,"$33,635,544",$0.108369,AE,CuckooCycle,188.0,22398233.4876543,94335.0,170.180999999999,1.0910083449235e-05,BTC
divi,33,"$28,341,919",$0.016858,,,,,,,,
tomochain,34,"$27,048,660",$0.382588,,,,,,,,
elastos,35,"$26,191,646",$1.42,,,,,,,,
cortex,36,"$22,009,089",$0.088058,,,,,,,,
nuls,37,"$21,850,009",$0.224956,,,,,,,,
beam,38,"$21,409,282",$0.345186,BEAM,BeamHashII,60.0,85539467.9803279,1430238.0,40.0,3.29292383638927e-05,BTC
grin,39,"$19,843,782",$0.472012,,,,,,,,
lbrycredits,40,"$18,202,007",$0.049981,,,,,,,,
ilcoin,41,"$15,984,160",$0.034583,,,,,,,,
vertcoin,42,"$15,779,027",$0.287989,VTC,Lyra2REv3,150.0,66865.1024464588,1279467120699.0,25.0,2.65766573816155e-05,BTC
syscoin,43,"$14,311,812",$0.024403,SYS,SHA-256,60.0,228079570680.25,0.0,,,
counosx,44,"$361,294,209",$20.41,,,,,,,,
cryptonex,45,"$101,669,422",$1.83,,,,,,,,
counoscoin,46,"$66,802,430",$4.50,,,,,,,,
vitae,47,"$32,466,221",$1.67,,,,,,,,
loki,48,"$18,617,772",$0.388793,,,,,,,,
helleniccoin,49,"$17,706,596",$0.254310,,,,,,,,
edcblockchain,50,"$14,883,991",$0.005573,,,,,,,,
microbitcoin,51,"$13,111,068",$0.000069,,,,,,,,
deviantcoin,52,"$13,073,934",$0.484067,,,,,,,,
fibos,53,"$12,847,693",$0.012084,,,,,,,,
unobtanium,54,"$12,458,867",$61.63,,,,,,,,
groestlcoin,55,"$10,839,166",$0.144386,GRS,Groestl,60.0,856728.216258575,56752933100943.0,5.0,1.48143532684284e-05,BTC
nexus,56,"$10,593,978",$0.163811,,,,,,,,
newton,57,"$10,467,189",$0.000509,,,,,,,,
einsteinium,58,"$9,697,132",$0.044121,EMC2,Scrypt,60.0,938.878359144504,40002298239.0,1.95000000000002,4.71121001390817e-06,BTC
burst,59,"$9,201,443",$0.004400,,,,,,,,
metaverseetp,60,"$8,704,589",$0.111318,,,,,,,,
otocash,61,"$7,987,343",$0.374714,,,,,,,,
polis,62,"$7,826,898",$0.796073,,,,,,,,
aeon,63,"$7,716,150",$0.487393,,,,,,,,
bitcoinrhodium,64,"$7,642,823",$8.04,,,,,,,,
namecoin,65,"$7,276,217",$0.493758,NMC,SHA-256,600.0,13208707961210.002,0.0,,,
nkn,66,"$7,249,362",$0.015534,,,,,,,,
peercoin,67,"$7,033,171",$0.267955,PPC,SHA-256,600.0,2827395402.20657,4577966866728751.0,43.3669556452619,2.72572144846798e-05,BTC
zenon,68,"$6,125,833",$1.54,,,,,,,,
quantumresistantledger,69,"$6,034,532",$0.084825,,,,,,,,
lightningbitcoin,70,"$5,667,200",$1.47,,,,,,,,
gulden,71,"$5,260,445",$0.010267,,,,,,,,
smartcash,72,"$5,007,612",$0.003542,SMART,Keccak,57.0,263250.006310069,11158811841535.0,22.2792450156794,3.55935515320334e-07,BTC
blockstamp,73,"$4,954,320",$0.187980,,,,,,,,
piratechain,74,"$4,653,974",$0.029712,,,,,,,,
bitcore,75,"$4,601,803",$0.259226,,,,,,,,
nimiq,76,"$4,454,456",$0.000750,,,,,,,,
ubiq,77,"$4,388,716",$0.102999,UBQ,Ubqhash,87.0,5072281056303.04,52880959326.0,5.0,1.1111223922114e-05,BTC
zvchain,78,"$4,281,911",$0.007002,,,,,,,,
flo,79,"$4,094,232",$0.026874,,,,,,,,
electra,80,"$3,847,801",$0.000134,,,,,,,,
hycon,81,"$3,765,771",$0.001697,,,,,,,,
observer,82,"$3,747,578",$0.001784,,,,,,,,
ondori,83,"$3,690,670",$0.000098,,,,,,,,
nix,84,"$3,610,810",$0.083496,,,,,,,,
dero,85,"$3,425,025",$0.352524,,,,,,,,
ddkoin,86,"$3,378,076",$1.98,,,,,,,,
gamecredits,87,"$3,246,598",$0.046489,GAME,Scrypt,90.0,3795.01704753883,301212540282.0,6.25,4.85573018080666e-06,BTC
mooncoin,88,"$3,232,330",$0.000014,,,,,,,,
matrixainetwork,89,"$3,219,582",$0.015056,,,,,,,,
viacoin,90,"$3,118,752",$0.134617,VIA,Scrypt,24.0,364293.327736185,68722691095389.0,0.625,1.38417524339359e-05,BTC
litecoincash,91,"$3,102,414",$0.004593,LCC,SHA-256,75.0,120587780.77957,4944227480545962.0,125.000000906452,4.69999999999993e-07,BTC
emercoin,92,"$3,035,845",$0.066676,,,,,,,,
stakecubecoin,93,"$2,834,161",$0.458222,,,,,,,,
ergo,94,"$2,812,811",$0.199485,,,,,,,,
zel,95,"$2,758,825",$0.026855,ZEL,ZelHash,120.0,2247.77468869202,131333.0,112.5,2.75449860724233e-06,BTC
digitalnote,96,"$2,684,681",$0.000364,,,,,,,,
myriad,97,"$2,540,499",$0.001466,,,,,,,,
feathercoin,98,"$2,528,002",$0.009092,FTC,NeoScrypt,60.0,53.6304264273796,3161438027.0,40.0,9.26328233657862e-07,BTC
bitgreen,99,"$2,470,284",$0.227407,,,,,,,,
colossusxt,100,"$2,346,855",$0.000195,,,,,,,,
