Timestamp,miners-revenue
1/20/2013 23:00,56216.50508
1/23/2013 23:00,59322.26508
1/26/2013 23:00,68772.14724
1/29/2013 23:00,76424.07823
2/1/2013 23:00,88200.67083
2/4/2013 23:00,97625.01191
2/7/2013 23:00,96673.92442
2/10/2013 23:00,98399.99263
2/13/2013 23:00,102239.9363
2/16/2013 23:00,117587.5251
2/19/2013 23:00,125684.1251
2/22/2013 23:00,137362.513
2/25/2013 23:00,141078.3044
2/28/2013 23:00,146738.5896
3/3/2013 23:00,146402.6082
3/6/2013 23:00,150917.2344
3/9/2013 23:00,171095.9598
3/12/2013 23:00,190480.0439
3/15/2013 23:00,205614.0709
3/18/2013 23:00,219447.4491
3/21/2013 23:00,271111.6437
3/24/2013 23:00,337779.606
3/27/2013 23:00,343838.0568
3/30/2013 23:00,343217.3693
4/3/2013 0:00,422803.8563
4/6/2013 0:00,503804.1878
4/9/2013 0:00,579687.9952
4/12/2013 0:00,741408.2654
4/15/2013 0:00,696051.9345
4/18/2013 0:00,458083.0087
4/21/2013 0:00,386282.3172
4/24/2013 0:00,454005.2277
4/27/2013 0:00,576452.1778
4/30/2013 0:00,604171.806
5/3/2013 0:00,553408.2396
5/6/2013 0:00,485730.1322
5/9/2013 0:00,448572.621
5/12/2013 0:00,498045.7722
5/15/2013 0:00,512655.4112
5/18/2013 0:00,490979.2536
5/21/2013 0:00,456510.3565
5/24/2013 0:00,485065.2891
5/27/2013 0:00,514589.9889
5/30/2013 0:00,565080.0396
6/2/2013 0:00,602080.8048
6/5/2013 0:00,657389.633
6/8/2013 0:00,644755.0448
6/11/2013 0:00,549389.8891
6/14/2013 0:00,515827.2479
6/17/2013 0:00,505028.2109
6/20/2013 0:00,434404.6682
6/23/2013 0:00,424898.1727
6/26/2013 0:00,440749.4149
6/29/2013 0:00,452345.3341
7/2/2013 0:00,420308.4497
7/5/2013 0:00,397024.4856
7/8/2013 0:00,370150.9977
7/11/2013 0:00,362257.9569
7/14/2013 0:00,370330.5708
7/17/2013 0:00,403387.9648
7/20/2013 0:00,426920.0847
7/23/2013 0:00,462134.2796
7/26/2013 0:00,421851.1833
7/29/2013 0:00,398397.9798
8/1/2013 0:00,455781.0511
8/4/2013 0:00,485093.8196
8/7/2013 0:00,524826.6007
8/10/2013 0:00,535071.5105
8/13/2013 0:00,549633.9526
8/16/2013 0:00,597110.4228
8/19/2013 0:00,562487.5294
8/22/2013 0:00,546072.8659
8/25/2013 0:00,588133.2568
8/28/2013 0:00,565838.0329
8/31/2013 0:00,551675.4097
9/3/2013 0:00,641161.7359
9/6/2013 0:00,660910.0735
9/9/2013 0:00,592549.2828
9/12/2013 0:00,583111.7391
9/15/2013 0:00,659790.1599
9/18/2013 0:00,660196.4421
9/21/2013 0:00,673394.2759
9/24/2013 0:00,661658.7047
9/27/2013 0:00,697375.3513
9/30/2013 0:00,675393.4412
10/3/2013 0:00,717655.3252
10/6/2013 0:00,741740.7104
10/9/2013 0:00,753643.1794
10/12/2013 0:00,654579.4751
10/15/2013 0:00,909469.9588
10/18/2013 0:00,957847.6202
10/21/2013 0:00,961595.5289
10/24/2013 0:00,1083361.075
10/27/2013 0:00,1187358.636
10/29/2013 23:00,1062701.615
11/1/2013 23:00,1067746.174
11/4/2013 23:00,1135689.913
11/7/2013 23:00,1102364.515
11/10/2013 23:00,1183605.711
11/13/2013 23:00,1539459.531
11/16/2013 23:00,1986530.303
11/19/2013 23:00,2195404.057
11/22/2013 23:00,2547394.066
11/25/2013 23:00,3258938.778
11/28/2013 23:00,4027513.025
12/1/2013 23:00,5172144.523
12/4/2013 23:00,5843997.889
12/7/2013 23:00,6056815.465
12/10/2013 23:00,4854146.546
12/13/2013 23:00,4260259.31
12/16/2013 23:00,5160451.496
